NBACC13;EXPLEVT;AUTRE_REACTION;AUTRE_USAGER;REACTION_AUTRE_USAGER;AGGRAVATION;BIEN_EQUIPE;ALLURE;SITUATIONPRESSE;SITUATIONDISTRAIT;SITUATIONCONFIANT;SITUATIONCONTROLE;SITUATIONLUDIQUE;SITUATIONPERF;SITUATIONSTRESS;SITUATIONFATIGUE;HUMEURNEUTRE;HUMEURGAI;HUMEURMECONTENT;HUMEURTRISTE;HUMEURCOLERE;ROLEINFRA;ALCOOL;STUP;SEMAINE;MOMENTJOURNEE;TEMPS;CAUSE_ACC1;CAUSE_ACC2;CAUSE_ACC3;CAUSE_ACC4;CAUSE_ACC5;FORMATION_CAUSE;TRAFIC;CHAUSSEE1;TYPEACC;TRAJET;TYPEROUTE;PASSAGER;VITESSE;EQ2RMABS;EQ2RMCBS;POINTS;DUREE;NBINCI11;ABS_REACTION;MEDICAMENTS;TYPE_ROUTE;MOTIF;ACC/INC
;Vou;;1;1;1;4;3;2;2;3;3;3;1;2;2;1;3;4;4;4;2;2;2;2;1;1;40.0;60.0;0;0;0;2;1;;;2;;1;70;1;1;12;4;2;NRP;2;AUT|route de montagne;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;;;incident
;Vou;;1;1;1;4;3;2;1;2;4;1;1;NSP;NSP;1;5;5;5;5;2;2;2;1;3;1;10.0;90.0;0;0;0;2;2;;;1;;0;70;1;1;12;4;1;NRP;2;4;1;incident
;Vou;;0;;;3;1;1;3;4;3;4;1;1;1;1;1;4;4;4;2;2;2;2;1;1;100.0;0.0;0;0;0;2;1;;;2;;1;40;1;1;12;4;1;NRP;2;2;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;incident
;Vou;;0;;;4;3;2;1;4;4;2;1;1;1;4;4;1;4;4;2;2;2;1;3;1;0.0;100.0;0;0;0;2;1;;;2;;1;30;0;1;6;4;1;NRP;2;1;3;incident
;Vou;;0;;;4;3;1;2;3;3;3;1;1;1;3;1;4;4;4;2;2;2;2;1;1;100.0;0.0;0;0;0;2;2;;;3;;0;110;0;0;12;4;1;2;2;2;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;Alo;;1;1;2;4;3;3;3;4;4;4;1;1;1;1;4;4;4;4;1;2;2;1;1;1;0.0;90.0;0;10;0;2;3;;;1;;0;40;1;1;12;4;3;NRP;2;1;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;1;NSP;2;3;3;2;3;3;3;3;1;2;3;2;4;4;4;4;2;2;2;1;1;1;70.0;30.0;0;0;0;2;2;;;1;;0;90;1;1;12;4;1;NRP;2;4;1;incident
;Vou;;0;;;3;3;1;1;4;4;4;1;1;1;3;3;3;4;4;2;2;2;2;1;1;0.0;100.0;0;0;0;2;4;;;2;;1;30;1;1;12;2;1;2;2;1;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;incident
;Alo;;1;2;2;3;3;1;1;3;3;1;1;1;1;3;4;4;4;4;1;2;2;1;1;1;5.0;85.0;0;10;0;2;3;;;1;;0;30;1;1;12;4;1;NRP;2;1;3;incident
;Vou;;0;;;3;3;1;1;4;3;3;1;1;1;4;1;4;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;2;3;;;1;;1;50;0;0;12;4;1;NRP;2;4;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;0;;;3;3;1;1;3;4;1;1;1;1;1;4;4;4;4;2;2;2;1;1;1;20.0;80.0;0;0;0;2;3;;;1;;0;40;1;1;12;4;1;NRP;2;1;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;Vou;;0;;;4;3;2;3;2;3;1;1;1;3;1;1;4;4;4;2;2;2;2;1;1;90.0;0.0;0;0;10;2;AUT|nul !;;;3;;0;70;0;1;11;4;1;1;2;2;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;1;1;1;4;3;2;1;4;3;2;1;1;2;2;5;4;4;4;2;2;2;1;1;1;50.0;50.0;0;0;0;1;3;;;1;;0;20;0;0;12;2;1;NRP;2;1;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;0;;;4;3;1;1;4;4;1;1;1;1;1;4;4;4;4;2;2;2;2;1;1;0.0;100.0;0;0;0;2;1;;;2;;0;100;0;0;12;1;1;NRP;2;2;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;Vou;;1;2;1;4;3;2;1;3;3;1;1;1;1;1;4;4;4;4;1;2;2;1;1;1;5.0;90.0;0;5;0;2;2;;;1;;0;30;0;0;12;3;1;NRP;2;1;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;incident
;Vou;;1;1;2;4;3;1;3;2;3;1;1;4;4;4;4;2;4;4;1;2;2;1;3;1;10.0;90.0;0;0;0;1;3;;;1;;0;40;0;2;11;4;1;1;2;4;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;Vou;;1;2;2;4;3;1;3;4;1;1;1;1;1;1;4;4;4;4;2;2;2;1;1;1;75.0;25.0;0;0;0;2;1;;;1;;0;110;1;1;12;4;1;NRP;2;2;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;0;;;4;3;3;2;3;3;2;1;3;3;1;3;1;4;4;2;2;2;2;1;1;40.0;60.0;0;0;0;2;3;;;2;;1;70;0;1;12;4;1;2;2;4;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;Vou;;1;2;2;4;3;1;2;4;1;1;1;1;1;1;4;4;4;4;2;2;2;1;1;1;75.0;25.0;0;0;0;2;4;;;1;;0;110;0;0;12;4;1;NRP;2;4;1;incident
;Vou;;1;2;2;3;3;1;1;3;4;1;1;1;1;1;1;4;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;1;2;;;2;;0;85;0;0;11;4;2;NRP;2;2;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;1;2;2;4;3;1;1;4;3;1;1;1;2;1;4;4;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;NSP;1;;;1;;0;80;0;0;12;4;1;NRP;2;2;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;1;1;2;3;3;2;1;3;4;1;1;2;1;5;5;4;4;4;1;2;2;1;1;1;0.0;60.0;0;40;0;NSP;3;;;1;;0;60;0;1;12;4;2;NRP;2;1;1;incident
;Vou;;0;;;3;3;1;1;3;4;1;1;1;1;1;5;4;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;2;2;;;1;;1;40;0;0;12;2;1;NRP;2;1;3;incident
;Vou;;1;2;2;3;3;1;2;4;4;3;1;1;1;1;3;4;4;4;2;2;2;1;1;1;85.0;15.0;0;0;0;2;2;;;1;;1;25;1;1;12;4;1;NRP;2;1;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;1;1;1;3;3;NSP;2;3;3;1;1;NSP;NSP;5;5;5;5;5;2;2;2;1;1;1;0.0;100.0;0;0;0;2;2;;;1;;0;45;0;1;12;4;1;NRP;2;1;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;0;;;4;1;2;3;3;3;1;1;2;2;3;4;4;4;4;2;2;2;1;1;1;100.0;0.0;0;0;0;2;1;;;1;;0;90;1;1;12;4;1;NRP;2;2;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;Vou;;1;2;2;3;3;1;4;3;4;1;1;2;1;1;4;4;4;4;1;2;2;1;1;1;0.0;70.0;0;30;0;1;3;;;1;;0;50;0;0;12;4;2;NRP;2;1;1;incident
;Vou;;1;2;2;3;3;1;1;4;4;1;1;1;1;1;4;4;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;1;2;;;2;;0;50;0;1;12;4;1;NRP;2;1;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;0;;;3;1;1;3;4;3;1;1;1;1;2;4;4;4;4;2;2;2;1;1;2;20.0;70.0;0;0;10;2;3;;;1;;0;70;0;1;11;1;5;NRP;2;3;1;incident
;Vou;;0;;;2;3;1;2;2;4;4;1;1;1;2;4;4;4;4;2;2;2;1;1;1;0.0;99.0;0;1;0;2;1;;;1;;0;40;1;1;12;4;1;NRP;2;1;1;incident
;Vou;;0;;;3;3;1;3;3;3;3;1;1;2;1;4;4;4;4;2;2;2;1;3;1;0.0;95.0;0;5;0;2;2;;;1;;0;25;1;1;12;4;2;NRP;2;1;1;incident
;Alo;;1;2;2;3;3;2;1;4;2;1;1;1;3;1;3;2;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;2;1;;;2;;0;60;1;1;12;4;3;NRP;2;1;3;incident
;Vou;;0;;;4;3;2;1;4;4;1;1;1;1;5;4;4;4;4;2;2;2;2;1;1;0.0;100.0;0;0;0;1;2;;;2;;0;50;0;0;12;3;1;NRP;2;1;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;1;1;1;4;3;3;1;4;3;3;1;1;3;3;4;4;4;4;2;2;2;1;3;1;10.0;90.0;0;0;0;2;4;;;1;;0;50;1;1;12;4;1;NRP;2;2;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;1;1;2;3;3;1;1;1;3;1;1;3;1;1;1;4;4;4;1;2;2;1;1;1;0.0;50.0;0;50;0;1;3;;;2;;0;10;1;1;12;4;1;NRP;2;1;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;1;2;2;3;3;1;2;4;4;2;1;1;NSP;1;4;4;4;4;2;2;2;1;1;1;10.0;90.0;0;0;0;2;1;;;2;;0;50;1;1;12;4;1;NRP;2;1;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Alo;;1;2;2;3;3;1;1;3;3;3;1;1;1;3;4;4;4;4;1;2;2;1;1;1;0.0;100.0;0;0;0;NSP;2;;;1;;0;15;1;1;12;4;1;NRP;2;1;3;incident
;Vou;;1;1;1;4;3;1;1;2;2;1;1;1;1;1;1;4;4;4;1;2;2;1;1;1;10.0;90.0;0;0;0;2;3;;;1;;0;50;0;1;11;4;3;NRP;2;3;1;incident
;Vou;;0;;;4;3;2;1;3;3;1;1;1;1;1;1;4;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;NSP;1;;;1;;0;100;0;1;12;2;1;NRP;2;2;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;1;2;2;3;3;1;1;4;4;3;1;1;1;4;1;4;4;4;1;2;2;1;1;1;0.0;100.0;0;0;0;1;1;;;2;;0;70;1;1;12;4;3;NRP;2;2;3;incident
;Alo;;1;2;2;4;3;1;1;3;3;1;1;1;1;1;1;4;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;2;1;;;2;;0;55;0;0;12;4;10;NRP;2;1;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;1;NSP;2;4;3;1;1;3;3;1;1;1;1;1;4;4;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;2;2;;;1;;0;40;0;0;8;4;1;NRP;2;1;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Alo;;0;;;3;3;2;1;3;3;1;1;1;1;1;4;4;4;4;2;2;2;1;1;1;50.0;50.0;0;0;0;2;4;;;1;;0;30;0;0;12;4;1;NRP;2;1;1;incident
;Alo;;1;1;NSP;4;3;2;1;3;3;2;1;1;1;1;4;4;4;4;2;2;2;1;1;1;0.0;90.0;0;10;0;NSP;2;;;1;;0;50;0;0;11;4;6;NRP;2;1;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;1;NSP;NSP;4;3;2;1;3;4;3;1;2;2;2;4;4;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;NSP;3;;;1;;0;60;1;1;12;3;2;NRP;2;4;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;Vou;;0;;;4;3;1;1;2;4;3;1;1;1;1;1;4;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;1;2;;;1;;0;70;1;1;NSP;4;2;NRP;2;2;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;Vou;;0;;;3;3;1;3;3;4;1;1;1;1;1;3;4;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;NSP;2;;;2;;1;100;1;1;12;4;2;NRP;2;3;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;Vou;;1;2;2;4;3;1;3;4;3;3;1;1;1;4;3;4;4;4;1;2;2;1;1;1;10.0;70.0;0;20;0;2;3;;;1;;0;50;1;1;12;3;5;NRP;2;1;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;Vou;;1;1;1;4;1;2;1;3;4;1;1;1;2;2;1;3;4;4;2;2;2;1;1;1;5.0;95.0;0;0;0;1;4;;;1;;0;30;0;1;12;4;5;NRP;2;3;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;0;;;4;3;1;1;4;4;3;1;1;1;1;5;5;5;5;2;2;2;1;1;1;100.0;0.0;0;0;0;2;1;;;2;;0;90;1;1;12;4;1;NRP;2;4;3;incident
;Vou;;1;2;2;4;3;2;1;3;3;1;1;2;2;4;4;1;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;2;3;;;2;;0;60;0;0;12;2;5;NRP;2;3;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;incident
;Vou;;0;;;4;3;1;1;3;4;1;1;1;1;4;3;4;4;4;1;2;2;1;1;1;0.0;0.0;0;100;0;2;1;;;3;;0;70;0;0;12;4;1;NRP;2;2;3;incident
;Vou;;1;2;2;4;3;1;1;3;3;1;1;1;1;1;4;4;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;NSP;3;;;1;;0;110;1;1;12;4;1;NRP;2;4;1;incident
;Vou;;1;2;2;4;3;1;1;4;4;1;1;1;2;1;3;4;4;4;2;2;2;1;1;1;50.0;50.0;0;0;0;2;1;;;1;;0;25;1;1;12;4;1;NRP;2;2;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;1;2;2;3;1;3;2;3;3;4;1;1;1;3;3;4;4;4;2;2;2;2;1;1;60.0;40.0;0;0;0;1;3;;;2;;0;50;1;1;10;4;2;NRP;2;1;3;incident
;Vou;;0;;;4;3;2;1;3;4;1;1;1;2;3;4;4;4;4;2;2;2;1;1;1;5.0;95.0;0;0;0;2;2;;;1;;0;100;1;1;12;4;1;NRP;2;2;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;1;NSP;NSP;4;3;1;4;4;4;4;1;1;1;1;1;4;4;4;1;2;2;2;1;1;10.0;80.0;0;10;0;2;1;;;2;;1;95;0;0;12;4;1;NRP;2;2;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;incident
;Vou;;1;1;1;4;3;1;1;3;2;4;1;2;1;4;3;4;4;4;1;2;2;2;1;1;0.0;100.0;0;0;0;1;1;;;2;;1;50;1;1;12;3;1;NRP;2;1;3;incident
;Vou;;1;1;1;3;3;1;3;2;3;1;1;1;2;1;4;4;4;4;1;2;2;1;1;1;20.0;60.0;0;20;0;1;3;;;2;;0;50;1;1;12;4;2;NRP;2;4;2;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;0;;;4;3;NSP;1;3;3;2;1;2;NSP;5;5;5;5;5;2;2;2;1;3;1;0.0;100.0;0;0;0;NSP;2;;;1;;0;55;0;1;12;4;1;NRP;2;1;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;Vou;;1;2;NSP;3;3;1;1;4;4;1;1;1;1;1;1;4;4;4;2;2;2;2;1;1;20.0;80.0;0;0;0;2;AUT|fluide sur ma voie, bloquée sur l'autre;;;3;;0;60;0;1;12;4;2;NRP;2;2;3;incident
;Vou;;1;2;NSP;4;3;2;4;4;4;3;1;1;1;1;3;4;4;4;1;2;2;1;1;1;0.0;60.0;0;40;0;2;2;;;2;;0;100;1;1;12;4;1;1;2;2;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;0;;;3;3;1;1;3;3;3;1;1;1;3;3;4;4;4;2;2;2;2;1;1;20.0;80.0;0;0;0;1;2;;;2;;0;50;1;1;12;4;2;NRP;2;2;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;0;;;3;3;2;1;4;3;2;3;1;1;4;1;4;4;4;2;2;2;1;1;1;25.0;75.0;0;0;0;2;2;;;2;;0;110;1;1;12;3;4;NRP;2;2;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;1;1;1;4;3;1;1;4;4;1;1;1;1;3;5;4;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;2;3;;;1;;0;90;0;1;12;4;1;NRP;2;3;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;incident
;Vou;;0;;;4;3;2;1;4;4;2;1;1;1;3;3;4;4;4;2;2;2;2;1;1;0.0;100.0;0;0;0;2;1;;;1;;0;70;0;1;12;2;1;NRP;2;2;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;incident
;NRP;;1;2;2;4;3;1;1;3;3;3;1;1;1;1;1;4;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;2;2;;;2;;0;40;1;1;12;4;2;NRP;2;1;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;0;;;4;3;1;2;4;4;1;1;1;2;4;1;4;4;4;2;2;2;2;1;1;20.0;80.0;0;0;0;2;1;;;3;;0;50;0;1;12;4;1;NRP;2;2;3;incident
;Vou;;1;NSP;2;4;3;2;1;4;4;3;1;NSP;NSP;3;1;2;5;4;2;2;2;1;1;1;10.0;90.0;0;0;0;2;1;;;1;;0;40;1;1;12;3;6;NRP;2;1;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;0;;;3;1;2;1;4;4;1;1;1;NSP;1;4;4;4;4;2;2;2;1;1;1;10.0;90.0;0;0;0;2;2;;;1;;0;60;1;1;7;4;2;NRP;2;1;3;incident
;Vou;;1;1;2;3;1;2;1;2;1;3;1;1;1;1;4;4;4;4;2;2;2;1;1;1;10.0;90.0;0;0;0;2;2;;;1;;0;140;1;1;12;4;2;1;2;3;1;incident
;Vou;;0;;;3;3;1;2;4;4;2;1;1;1;3;4;4;4;4;2;2;2;2;1;1;0.0;100.0;0;0;0;2;1;;;2;;0;30;1;1;12;3;3;NRP;2;1;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;0;;;3;1;1;3;4;3;1;1;1;3;4;1;1;4;4;2;2;2;2;1;1;60.0;40.0;0;0;0;2;3;;;2;;0;60;0;0;11;2;1;2;2;1;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;incident
;Alo;;0;;;4;3;2;4;2;4;1;1;2;1;3;4;4;4;3;2;2;2;1;1;1;90.0;10.0;0;0;0;1;3;;;2;;0;60;1;1;12;4;1;NRP;2;4;3;incident
